source_layer,market,app_name,monetization_signal,observed_price_signal,evidence_quality,source_url,interpretation
"google_play_pricing","gaming","Sky: Children of the Light","free_download|offers_iap","$0.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=com.tgc.sky.android&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Art of War 3:RTS strategy game","free_download|offers_iap|ad_supported","$0.99 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.geargames.aow&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Mob Control","free_download|offers_iap","$0.84 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.vincentb.MobControl&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","The Sims™ FreePlay","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.ea.games.simsfreeplay_row&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","ONE PIECE Bounty Rush","free_download|offers_iap","$0.99 - $79.99 per item","medium","https://play.google.com/store/apps/details?id=com.bandainamcoent.opbrww&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Shadow Fight 3 - RPG fighting","free_download|offers_iap|ad_supported","$0.99 - $249.99 per item","medium","https://play.google.com/store/apps/details?id=com.nekki.shadowfight3&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","WWE Mayhem","free_download|offers_iap|ad_supported","$0.49 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.reliancegames.wwemayhem&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Roblox","free_download|offers_iap","$0.50 - $199.99 per item","medium","https://play.google.com/store/apps/details?id=com.roblox.client&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Free Fire: Undersea Mystery","free_download|offers_iap","$0.09 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.dts.freefireth&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Crisis Action: 7th Anniversary","free_download|offers_iap","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.herogames.gplay.crisisactionsa&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Modern Strike Online: War FPS","free_download|offers_iap|ad_supported","$0.99 - $368.99 per item","medium","https://play.google.com/store/apps/details?id=com.gamedevltd.modernstrike&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Subway Surfers City","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.sybogames.subway.surfers.game&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","The Division Resurgence","free_download|offers_iap","$0.49 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.ubisoft.the.division.mobile.combat.shooting.open.world.rpg&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Last Day on Earth: Survival","free_download|offers_iap|ad_supported","$0.49 - $199.99 per item","medium","https://play.google.com/store/apps/details?id=zombie.survival.craft.z&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","FPS Strike Ops : Modern Arena","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.ta.strike.ops&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Mech Arena - Shooting Game","free_download|offers_iap|ad_supported","$0.72 - $299.99 per item","medium","https://play.google.com/store/apps/details?id=com.plarium.mechlegion&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Shadowgun Legends: Online FPS","free_download|offers_iap|ad_supported","$1.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.madfingergames.legends&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Dream League Soccer 2026","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.firsttouchgames.dls7&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Cover Fire: Offline Shooting","free_download|offers_iap|ad_supported","$0.99 - $84.99 per item","medium","https://play.google.com/store/apps/details?id=com.generagames.resistance&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","World War Heroes — WW2 PvP FPS","free_download|offers_iap|ad_supported","$0.49 - $104.99 per item","medium","https://play.google.com/store/apps/details?id=com.gamedevltd.wwh&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Pokémon GO","free_download|offers_iap","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.nianticlabs.pokemongo&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Fruit Ninja 2 Fun Action Games","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.halfbrick.fruitninjax&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","UNKILLED - FPS Zombie Games","free_download|offers_iap|ad_supported","$1.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.madfingergames.unkilled&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Call of Duty®: Mobile - Garena","free_download|offers_iap","$0.99 - $104.99 per item","medium","https://play.google.com/store/apps/details?id=com.garena.game.codm&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Dawn of Zombies: Survival Game","free_download|offers_iap|ad_supported","$0.99 - $279.99 per item","medium","https://play.google.com/store/apps/details?id=com.survival.last&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Diablo Immortal","free_download|offers_iap","$0.29 - $199.99 per item","medium","https://play.google.com/store/apps/details?id=com.blizzard.diablo.immortal&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","gaming","Mobile Dungeon: RPG Crawler","free_download|offers_iap","$1.99 - $124.99 per item","medium","https://play.google.com/store/apps/details?id=com.playagames.mobile.dungeon.team.battle.rpg&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Yodha My Astrology & Horoscope","free_download|offers_iap","$0.99 - $100.00 per item","medium","https://play.google.com/store/apps/details?id=com.astroid.yodha&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Co–Star Personalized Astrology","free_download|offers_iap","$0.99 - $74.99 per item","medium","https://play.google.com/store/apps/details?id=com.costarastrology&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Astro: Astrology & Horoscope","free_download|offers_iap|ad_supported","$5.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=com.ndyuiklui&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Yodha My Astrology Horoscope","free_download|offers_iap","$0.99 - $100.00 per item","medium","https://play.google.com/store/apps/details?id=com.astroid.yodha.pro&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Astrology Master","free_download|offers_iap|ad_supported","$1.49 - $42.99 per item","medium","https://play.google.com/store/apps/details?id=com.astrology.master&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Up Astrology - Astrology Coach","free_download|offers_iap","$4.99 - $164.99 per item","medium","https://play.google.com/store/apps/details?id=com.vedicrishiastro.upastrology&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Inura: Astrology & Horoscope","free_download|offers_iap","$1.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=com.improvs.inura&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","AstroSage Kundli: AI Astrology","free_download|offers_iap|ad_supported","$0.99 - $139.99 per item","medium","https://play.google.com/store/apps/details?id=com.ojassoft.astrosage&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","The Pattern: Astrology","free_download|offers_iap","$8.99 - $83.99 per item","medium","https://play.google.com/store/apps/details?id=com.thepattern.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Astroscope: Astrology Guide","free_download|offers_iap","$5.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=com.feelweel.astro&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Nebula: Spiritual Guidance","free_download|offers_iap","$0.99 - $299.99 per item","medium","https://play.google.com/store/apps/details?id=genesis.nebula&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Birth Chart - Astrology","free_download|offers_iap|ad_supported","$5.49 per item","medium","https://play.google.com/store/apps/details?id=com.astrology.birthchart&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","TimePassages Astrology","free_download|offers_iap","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.astrograph.timepassages&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","포스텔러 - 신년운세, 사주, 타로, 궁합, 점성술","free_download|offers_iap|ad_supported","$1.99 - $40.99 per item","medium","https://play.google.com/store/apps/details?id=com.un7qi3.forceteller&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Lila: Astrology for Grown Ups","free_download|offers_iap","$0.99 - $89.99 per item","medium","https://play.google.com/store/apps/details?id=com.lilalabs.lila.android&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Horoscopes Astrology AstroWorx","paid_download|offers_iap","$7.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=de.indiworx.astroworx&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Horoscope & Daily Astrology","free_download|offers_iap","$1.99 - $79.99 per item","medium","https://play.google.com/store/apps/details?id=com.astrostar.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Astopia: Astrology & Horoscope","free_download|offers_iap|ad_supported","$0.99 - $114.99 per item","medium","https://play.google.com/store/apps/details?id=com.astopia.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Stellium: AI Powered Astrology","free_download|offers_iap","$0.99 - $24.99 per item","medium","https://play.google.com/store/apps/details?id=com.celestis.stellium&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","AstroBella Astrology & Healing","free_download|offers_iap","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.moonphaseapps.astro&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Horocosmo - Talk To Astrologer","free_download|offers_iap","$2.49 - $22.99 per item","medium","https://play.google.com/store/apps/details?id=com.astroarunpandit.horocosmo&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","easyStars - Astrology & Tarot","free_download|offers_iap","$4.99 - $26.99 per item","medium","https://play.google.com/store/apps/details?id=co.stellarapp.stellar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","CHANI: Your Astrology Guide","free_download|offers_iap","$11.99 - $107.99 per item","medium","https://play.google.com/store/apps/details?id=com.chani_nicholas_inc.chani&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","FORCETELLER Astrology & Zodiac","free_download|offers_iap|ad_supported","$1.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=en.un7qi3.forceteller&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","align27 Vedic Astrology Guide","free_download|offers_iap","$4.99 - $499.99 per item","medium","https://play.google.com/store/apps/details?id=com.dailyinsights&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Daily Horoscope","free_download|offers_iap|ad_supported","$0.99 - $24.99 per item","medium","https://play.google.com/store/apps/details?id=info.androidz.horoscope&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Horoscopes & Tarot","free_download|offers_iap|ad_supported","$1.49 - $39.99 per item","medium","https://play.google.com/store/apps/details?id=com.astrolis.Horoscope&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Lunation - Moon & Astrology","free_download|offers_iap","$4.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=com.shughen85.astroialunar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Kaave: Tarot, Angel, Horoscope","free_download|offers_iap|ad_supported","$0.80 - $249.99 per item","medium","https://play.google.com/store/apps/details?id=com.didilabs.kaavefali&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Daff Moon Phase","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.dafftin.android.moon_phase&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Magic Horoscope & Zodiac Signs","free_download|offers_iap|ad_supported","$1.99 - $32.00 per item","medium","https://play.google.com/store/apps/details?id=com.daerhou.constellation&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Zodiaque : Horoscope du jour","free_download|offers_iap","$5.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=fr.zodiaque.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","LifeSign ME Lite: Astrology","free_download|offers_iap","$8.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.astrovision.horoscope&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Horos - Birth Chart","free_download|offers_iap|ad_supported","$19.90 per item","medium","https://play.google.com/store/apps/details?id=com.horos.horos&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Tarot Card Reading and Meaning","free_download|offers_iap|ad_supported","$0.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=com.dt.vfo&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Oranox: Astrology & Horoscopes","free_download|offers_iap","$0.99 - $29.99 per item","medium","https://play.google.com/store/apps/details?id=x.oranox&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Orum Tarot - Chat","free_download|offers_iap","$4.99 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=com.orum.psiquicos.tarot.horoscopo.orum&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Pendora: Love Horoscope & AI","free_download|offers_iap","$1.49 - $89.99 per item","medium","https://play.google.com/store/apps/details?id=com.app.pendora&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","2026 점신PRO : 관상, 신년운세, 사주, 상담","paid_download|offers_iap","$2.99 - $27.99 per item","medium","https://play.google.com/store/apps/details?id=handasoft.mobile.divination_pro&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Labyrinthos Tarot Cards","free_download|offers_iap","$0.99 - $89.99 per item","medium","https://play.google.com/store/apps/details?id=com.labyrinthos.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Tarot Card Reading - Tarotoo","free_download|offers_iap","$7.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=com.app.tarotoo&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Inner Sight - Tarot Reading","free_download|offers_iap","$1.99 - $24.99 per item","medium","https://play.google.com/store/apps/details?id=app.sagu.innersight&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","astrology_esoterics","Trusted Tarot","free_download|offers_iap|ad_supported","$1.99 - $84.99 per item","medium","https://play.google.com/store/apps/details?id=com.trustedtarot.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Avatar Maker Dress up for kids","free_download|offers_iap","$6.49 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=com.pazugames.avatarmaker&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","SuperMe - Avatar Maker Creator","free_download|offers_iap|ad_supported","$0.99 - $44.99 per item","medium","https://play.google.com/store/apps/details?id=com.game.SuperMii&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Avatar World ®","free_download|offers_iap","$0.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=com.pazugames.avatarworld&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Avatarro: AI Avatar Maker","free_download|offers_iap","$0.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=kallossoft.avatar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","ZEPETO: Avatar, Connect & Live","free_download|offers_iap|ad_supported","$0.29 - $409.99 per item","medium","https://play.google.com/store/apps/details?id=me.zepeto.main&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Chibi Avatar Maker Game","free_download|offers_iap","$4.99 - $39.99 per item","medium","https://play.google.com/store/apps/details?id=com.tophopstudio.chibimakeover&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","AI Avatar Maker: Create Avatar","free_download|offers_iap","$5.49 - $49.99 per item","medium","https://play.google.com/store/apps/details?id=ai.avatar.generator.maker&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","YoYa: Doll Avatar Maker","free_download|offers_iap|ad_supported","$0.99 - $9.99 per item","medium","https://play.google.com/store/apps/details?id=dress.up.yoyo.dollify.monster.girl.maker2&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Anime Avatar Maker 2","free_download|offers_iap|ad_supported","$1.99 - $26.99 per item","medium","https://play.google.com/store/apps/details?id=com.melemoe.avatarmake&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","in3D: Avatar Creator Pro","free_download|offers_iap","$9.99 - $179.99 per item","medium","https://play.google.com/store/apps/details?id=gsize.Avatar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Roxie Girl anime avatar maker","free_download|offers_iap|ad_supported","$1.60 per item","medium","https://play.google.com/store/apps/details?id=com.madoGames.roxiegirl&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Anime Avatar Maker Creator","free_download|offers_iap|ad_supported","$1.99 - $4.99 per item","medium","https://play.google.com/store/apps/details?id=com.melemoe.aidomake&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Avatoon® - Avatar Maker","free_download|offers_iap|ad_supported","$0.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=face.cartoon.picture.editor.emoji&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Mirror: Emoji maker, Stickers","free_download|offers_iap|ad_supported","$3.99 - $44.99 per item","medium","https://play.google.com/store/apps/details?id=com.mirrorai.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","LoveToon: Avatar Dress Up Game","free_download|offers_iap|ad_supported","$0.99 - $15.99 per item","medium","https://play.google.com/store/apps/details?id=com.teatime.Lovetoon&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Everskies: Virtual Dress up","free_download|offers_iap|ad_supported","$0.99 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=com.everskies.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Avatar Maker : Dress Up Girl","free_download|offers_iap|ad_supported","$0.99 - $1.99 per item","medium","https://play.google.com/store/apps/details?id=com.oneup.avatar.maker.dressup.anime.makeup.game&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","REALITY-Become an Anime Avatar","free_download|offers_iap|ad_supported","$0.29 - $99.99 per item","medium","https://play.google.com/store/apps/details?id=net.wrightflyer.le.reality&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Bored Ape Creator Avatar Maker","free_download|offers_iap|ad_supported","$2.99 - $4.99 per item","medium","https://play.google.com/store/apps/details?id=com.nftmaker.nftcreator.artmaker.pixelart&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Wish: Avatar Dress Up","free_download|offers_iap|ad_supported","$0.49 - $104.99 per item","medium","https://play.google.com/store/apps/details?id=com.arumgames.wishavatardressup&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","MakeAvatar","free_download|offers_iap","$0.49 - $249.99 per item","medium","https://play.google.com/store/apps/details?id=jp.gugenka.makeavatar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","ArtMe - AI Avatar Maker","free_download|offers_iap","$0.99 - $2.99 per item","medium","https://play.google.com/store/apps/details?id=com.artsaistudio.aiavatar&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Picrew PFP & OC Maker","free_download|offers_iap|ad_supported","$1.99 - $39.99 per item","medium","https://play.google.com/store/apps/details?id=com.tc.picrew.me&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Fatum Character Creator Deck","paid_download|offers_iap","$1.49 - $7.99 per item","medium","https://play.google.com/store/apps/details?id=com.frikapps.FatumCards&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Character Maker: Dress-up Game","free_download|offers_iap|ad_supported","$0.99 - $15.99 per item","medium","https://play.google.com/store/apps/details?id=com.OOZOOGORAE.CharacterMaker&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Character Craft 5.5e","free_download|offers_iap","$2.99 - $5.00 per item","medium","https://play.google.com/store/apps/details?id=com.charactercraft.renanmgs&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Neku: OC character creator","free_download|offers_iap|ad_supported","$0.99 - $45.99 per item","medium","https://play.google.com/store/apps/details?id=com.stickermobi.avatarmaker&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Character AI: Chat, Talk, Text","free_download|offers_iap|ad_supported","$0.99 - $94.99 per item","medium","https://play.google.com/store/apps/details?id=ai.character.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Monster Girl Maker 2","free_download|offers_iap","$2.49 per item","medium","https://play.google.com/store/apps/details?id=com.Ghoulkiss.MonsterGirlMaker2&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Fifth Edition Character Sheet","free_download|offers_iap|ad_supported","$2.99 per item","medium","https://play.google.com/store/apps/details?id=com.wgkammerer.testgui.basiccharactersheet.app&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Monster Girl Maker","free_download|offers_iap","$2.49 per item","medium","https://play.google.com/store/apps/details?id=com.Ghoulkiss.MonsterGirlMaker&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Lily Style : Dress Up Game","free_download|offers_iap|ad_supported","$1.49 - $3.99 per item","medium","https://play.google.com/store/apps/details?id=com.seyeonsoft.style&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","VTube Studio","free_download|offers_iap","$12.99 - $13.99 per item","medium","https://play.google.com/store/apps/details?id=com.denchi.vtubestudio&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","CUSTOM CAST","free_download|offers_iap|ad_supported","$0.99 - $84.99 per item","medium","https://play.google.com/store/apps/details?id=jp.customcast.cc2&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","PRISM Live Studio: Games & IRL","free_download|offers_iap","$9.99 - $79.99 per item","medium","https://play.google.com/store/apps/details?id=com.prism.live&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","avatar_identity","Vbeat -VTuber Rhythm game-","free_download|offers_iap|ad_supported","$4.99 - $5.49 per item","medium","https://play.google.com/store/apps/details?id=net.ftg.vbeat&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Spark: Life Coaching For All","free_download|offers_iap","$4.99 - $54.99 per item","medium","https://play.google.com/store/apps/details?id=com.spark.sparkApp&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Success Coach - Life Planner","free_download|offers_iap","$5.99 - $59.99 per item","medium","https://play.google.com/store/apps/details?id=com.way4app.successwizard&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Intuitive Life Coaching Oracle","free_download|offers_iap","$9.99 per item","medium","https://play.google.com/store/apps/details?id=air.com.intuitivelifecoachingwithkelly.coaching&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","CoachNow: Sports Coaching App","free_download|offers_iap","$0.99 - $499.99 per item","medium","https://play.google.com/store/apps/details?id=com.edufii&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
"google_play_pricing","coaching","Selfpause: AI Life Coach","free_download|offers_iap","$6.49 - $399.99 per item","medium","https://play.google.com/store/apps/details?id=com.app.selfpause&hl=en&gl=us","Google Play detail metadata confirms free-download plus IAP behavior."
